Date,Close/Last,Volume,Open,High,Low
01/08/2019,6897,--,6893.44,6909.58,6795.86
01/07/2019,6823.47,--,6757.53,6855.6,6741.4
01/04/2019,6738.86,--,6567.14,6760.69,6554.24
01/03/2019,6463.5,--,6584.77,6600.21,6457.13
01/02/2019,6665.94,--,6506.91,6693.71,6506.88
12/31/2018,6635.28,--,6649.52,6659.96,6570.06
12/28/2018,6584.52,--,6616.79,6684.18,6529.22
12/27/2018,6579.49,--,6457.19,6583.01,6336.97
12/26/2018,6554.36,--,6257.86,6555.53,6214.34
12/24/2018,6192.92,--,6278.49,6355.18,6190.17
12/21/2018,6332.99,--,6573.49,6586.68,6304.63
12/20/2018,6528.41,--,6607.76,6666.2,6447.91
12/19/2018,6636.83,--,6777.59,6868.86,6586.5
12/18/2018,6783.91,--,6809.82,6847.27,6733.71
12/17/2018,6753.73,--,6886.46,6931.81,6710.01
12/14/2018,6910.66,--,6986.37,7027.17,6898.99
12/13/2018,7070.33,--,7135.28,7154.64,7034.82
12/12/2018,7098.31,--,7127,7197.29,7096.56
12/11/2018,7031.83,--,7121.66,7129.83,6983.01
12/10/2018,7020.52,--,6959.63,7047.62,6878.98
12/07/2018,6969.25,--,7163.49,7205.37,6945.27
12/06/2018,7188.26,--,7017.05,7189.52,6984.34
12/04/2018,7158.43,--,7407.95,7421.11,7150.11
12/03/2018,7441.51,--,7486.13,7486.51,7392.22
11/30/2018,7330.54,--,7279.3,7332.79,7255.68
11/29/2018,7273.08,--,7267.37,7319.96,7217.69
11/28/2018,7291.59,--,7135.08,7292.71,7090.98
11/27/2018,7082.7,--,7041.23,7105.14,7014.36
11/26/2018,7081.85,--,7026.5,7083.93,7003.12
11/23/2018,6938.98,--,6919.52,6987.89,6919.16
11/21/2018,6972.25,--,6985.51,7029.92,6951.62
11/20/2018,6908.82,--,6867.43,6994.75,6830.76
11/19/2018,7028.48,--,7217.24,7224.12,7011.4
11/16/2018,7247.87,--,7193.6,7274.86,7171.7
11/15/2018,7259.03,--,7112.83,7274.26,7072.36
11/14/2018,7136.39,--,7265.39,7285.57,7101.17
11/13/2018,7200.87,--,7230.69,7319.12,7182.86
11/12/2018,7200.87,--,7364.05,7371.09,7193.77
11/09/2018,7406.9,--,7468.51,7474.34,7349.48
11/08/2018,7530.88,--,7544.17,7566.93,7499.71
11/07/2018,7570.75,--,7446.09,7572.93,7435.87
11/06/2018,7375.96,--,7326.07,7400.64,7320.89
11/05/2018,7328.85,--,7344.08,7349.23,7255.88
11/02/2018,7356.99,--,7424.02,7466.53,7298.68
11/01/2018,7434.06,--,7327.82,7435.88,7286.5
10/31/2018,7305.9,--,7276.62,7368.49,7270.63
10/30/2018,7161.65,--,7017.87,7166.84,7001.48
10/29/2018,7050.29,--,7272.42,7295.61,6922.83
10/26/2018,7167.21,--,7125.18,7283.32,7057
10/25/2018,7318.34,--,7197.49,7364.82,7178.54
10/24/2018,7108.4,--,7423.21,7435.69,7099
10/23/2018,7437.54,--,7328.55,7472.58,7260.13
10/22/2018,7468.63,--,7486.74,7520.54,7424.74
10/19/2018,7449.03,--,7530.15,7582.89,7428.3
10/18/2018,7485.14,--,7616.47,7616.86,7452.46
10/17/2018,7642.7,--,7669.26,7670.49,7563.09
10/16/2018,7645.49,--,7501.78,7658.14,7493.44
10/15/2018,7430.74,--,7473.33,7500.93,7400.07
10/12/2018,7496.89,--,7507.84,7516.69,7368.33
10/11/2018,7329.06,--,7388.07,7493.21,7274.04
10/10/2018,7422.05,--,7694.08,7701.2,7420.56
10/09/2018,7738.02,--,7728.51,7799.75,7718.95
10/08/2018,7735.95,--,7747.1,7797.32,7654.84
10/05/2018,7788.45,--,7874.76,7902.67,7715.97
10/04/2018,7879.51,--,7993.33,7997.17,7833.16
10/03/2018,8025.09,--,8034.65,8053.93,8012.03
10/02/2018,7999.55,--,8024.47,8054.15,7983.99
10/01/2018,8037.3,--,8091.5,8107.38,8019.77
09/28/2018,8046.35,--,8024.5,8065.06,8015.87
09/27/2018,8041.97,--,8021.22,8071.56,8017.91
09/26/2018,7990.37,--,8011.68,8067.03,7982.76
09/25/2018,8007.47,--,8001.59,8014.12,7979.29
09/24/2018,7993.25,--,7939.38,7997.9,7912.47
09/21/2018,7986.96,--,8041.69,8057.26,7979.67
09/20/2018,8028.23,--,7993.53,8039.06,7986.4
09/19/2018,7950.04,--,7962.54,7976.12,7917.73
09/18/2018,7956.11,--,7903.57,7986.1,7901.01
09/17/2018,7895.79,--,7992.21,8002.78,7890.07
09/14/2018,8010.04,--,8026.16,8040.83,7979.78
09/13/2018,8013.71,--,7999.93,8037.51,7989.85
09/12/2018,7954.23,--,7958.87,7965.39,7884.05
09/11/2018,7972.47,--,7894.87,7986.32,7880.92
09/10/2018,7924.16,--,7939.57,7945.03,7890.39
09/07/2018,7902.54,--,7878.79,7962.53,7873.93
09/06/2018,7922.73,--,7998.27,8001.97,7885.49
09/05/2018,7995.17,--,8073.53,8077.84,7962.35
09/04/2018,8091.25,--,8087.95,8104.07,8042.14
08/31/2018,8109.54,--,8079.31,8119.82,8079.31
08/30/2018,8088.36,--,8094.2,8133.3,8069.57
08/29/2018,8109.69,--,8044.34,8113.56,8042.1
08/28/2018,8030.04,--,8039.01,8046.31,8009.59
08/27/2018,8017.9,--,7989.64,8024.94,7976.6
08/24/2018,7945.98,--,7907.81,7949.71,7907.1
08/23/2018,7878.46,--,7886.47,7926.32,7866.53
08/22/2018,7889.1,--,7844.04,7897.63,7840.84
08/21/2018,7859.17,--,7840.09,7897.68,7836.79
08/20/2018,7821.01,--,7834.37,7837.14,7787.9
08/17/2018,7816.33,--,7786.64,7830.78,7752.68
08/16/2018,7806.52,--,7826.95,7849.67,7795.74
08/15/2018,7774.12,--,7810.02,7832.66,7732.69
08/14/2018,7870.89,--,7847.88,7878.23,7815.5
08/13/2018,7819.71,--,7848,7888.66,7814.27
08/10/2018,7839.11,--,7834.71,7866.19,7818.37
08/09/2018,7891.78,--,7886.51,7923.35,7881.06
08/08/2018,7888.33,--,7880,7901.69,7864.46
08/07/2018,7883.66,--,7878.62,7898.2,7868.65
08/06/2018,7859.68,--,7809.54,7859.68,7801.88
08/03/2018,7812.01,--,7819.23,7824.06,7783.3
08/02/2018,7802.69,--,7659.52,7808.85,7659.52
08/01/2018,7707.29,--,7701.82,7732.68,7670.71
07/31/2018,7671.79,--,7654.59,7709.49,7614.84
07/30/2018,7630,--,7735.27,7740.26,7604.24
07/27/2018,7737.42,--,7889.75,7889.75,7698.96
07/26/2018,7852.18,--,7848.04,7881.3,7834.08
07/25/2018,7932.24,--,7839.09,7933.31,7838.76
07/24/2018,7840.77,--,7914.35,7928.79,7814.33
07/23/2018,7841.87,--,7806.93,7846.76,7776.55
07/20/2018,7820.2,--,7843.08,7860.25,7815.86
07/19/2018,7825.3,--,7829.8,7849.85,7811.15
07/18/2018,7854.44,--,7859.43,7863.77,7822.83
07/17/2018,7855.12,--,7751.97,7867.15,7749.61
07/16/2018,7805.72,--,7831.74,7838.82,7791.98
07/13/2018,7825.98,--,7827.62,7843.52,7803.34
07/12/2018,7823.92,--,7752.71,7825.67,7746.76
07/11/2018,7716.61,--,7698.51,7748.16,7696.58
07/10/2018,7759.2,--,7770.63,7777.48,7731.98
07/09/2018,7756.2,--,7731.74,7757.28,7702.06
07/06/2018,7688.39,--,7595.93,7695.81,7588.65
07/05/2018,7586.43,--,7550.66,7589.19,7511.43
07/03/2018,7502.67,--,7593.63,7594.33,7498.5
07/02/2018,7567.69,--,7451.9,7568.1,7443.1
06/29/2018,7510.3,--,7544.13,7573.59,7502.95
06/28/2018,7503.68,--,7438.11,7526.07,7419.56
06/27/2018,7445.08,--,7586.33,7610.67,7444.17
06/26/2018,7561.63,--,7553.74,7597.49,7527
06/25/2018,7532.01,--,7631.12,7639.73,7477.73
06/22/2018,7692.82,--,7739.69,7739.71,7679.12
06/21/2018,7712.95,--,7800.3,7803.45,7699.2
06/20/2018,7781.51,--,7764.15,7806.6,7755.48
06/19/2018,7725.59,--,7658.47,7727.41,7635.73
06/18/2018,7747.03,--,7692.96,7749.36,7676.83
06/15/2018,7746.38,--,7725.03,7755.72,7704.34
06/14/2018,7761.04,--,7723.53,7768.6,7723.53
06/13/2018,7695.7,--,7713.9,7748.96,7686.65
06/12/2018,7703.79,--,7673.87,7708.25,7669.53
06/11/2018,7659.93,--,7647.24,7677.29,7642.87
06/08/2018,7645.51,--,7607.74,7653.58,7595.14
06/07/2018,7635.07,--,7697.41,7697.41,7597.66
06/06/2018,7689.24,--,7652.8,7691.65,7622.31
06/05/2018,7637.86,--,7621.36,7644.48,7602.38
06/04/2018,7606.46,--,7570.08,7607.17,7561.2
06/01/2018,7554.33,--,7487.66,7557.38,7487.23
05/31/2018,7442.12,--,7455.58,7492.42,7431.41
05/30/2018,7462.45,--,7428.41,7473.81,7423.67
05/29/2018,7396.59,--,7398.51,7435.13,7354.29
05/25/2018,7433.85,--,7422.2,7452.85,7415.58
05/24/2018,7424.43,--,7421.99,7435.38,7357.5
05/23/2018,7425.96,--,7335.03,7426.78,7334.62
05/22/2018,7378.46,--,7420.85,7432.53,7370.33
05/21/2018,7394.04,--,7406.33,7431.83,7368.21
05/18/2018,7354.34,--,7364.34,7381.16,7343.97
05/17/2018,7382.47,--,7379.58,7425.39,7350.46
05/16/2018,7398.3,--,7356.22,7413.32,7356.16
05/15/2018,7351.63,--,7361.3,7363.52,7320.97
05/14/2018,7411.32,--,7429.45,7458.42,7401.89
05/11/2018,7402.88,--,7393.96,7417.67,7372.26
05/10/2018,7404.97,--,7355.9,7414.15,7353.63
05/09/2018,7339.91,--,7281.53,7344.8,7259.05
05/08/2018,7266.9,--,7255.34,7278.81,7224.7
05/07/2018,7265.21,--,7241.82,7291.74,7235.76
05/04/2018,7209.62,--,7065.67,7228.26,7057.89
05/03/2018,7088.15,--,7065.03,7112.59,6991.14
05/02/2018,7100.9,--,7138.45,7169.46,7094.72
05/01/2018,7130.7,--,7053.65,7133.27,7036.18
04/30/2018,7066.27,--,7133.95,7169.8,7065.41
04/27/2018,7119.8,--,7195.52,7197.15,7083.95
04/26/2018,7118.68,--,7080.49,7143.94,7055.66
04/25/2018,7003.74,--,7009.99,7030.74,6926.97
04/24/2018,7007.35,--,7160.77,7171.67,6961.52
04/23/2018,7128.6,--,7173.99,7195.72,7094.43
04/20/2018,7146.13,--,7220.64,7222.99,7123.49
04/19/2018,7238.06,--,7258.61,7277.45,7215.17
04/18/2018,7295.24,--,7292.38,7319.58,7259.9
04/17/2018,7281.1,--,7215.12,7298.59,7206.55
04/16/2018,7156.28,--,7153.87,7178.51,7115.85
04/13/2018,7106.65,--,7179.62,7183.62,7078.14
04/12/2018,7140.25,--,7112.02,7166,7105.09
04/11/2018,7069.03,--,7055,7128.54,7055
04/10/2018,7094.3,--,7060.99,7117.98,7014.88
04/09/2018,6950.34,--,6971.45,7074.95,6944.96
04/06/2018,6915.11,--,6999.57,7066.64,6877.76
04/05/2018,7076.55,--,7099.25,7112.38,7036.62
04/04/2018,7042.11,--,6811.77,7059.29,6811.77
04/03/2018,6941.28,--,6924.35,6963.71,6835.23
04/02/2018,6870.12,--,7016.17,7044.71,6805.96
03/29/2018,7063.44,--,6984.65,7120.46,6935.78
03/28/2018,6949.23,--,6978.3,7036.09,6901.07
03/27/2018,7008.81,--,7255.47,7255.54,6963.68
03/26/2018,7220.54,--,7125.2,7225.83,7022.34
03/23/2018,6992.67,--,7170.68,7194.31,6992.67
03/22/2018,7166.68,--,7257.55,7303.19,7164.38
03/21/2018,7345.29,--,7347.5,7415.66,7325.35
03/20/2018,7364.3,--,7353.25,7380.74,7331.24
03/19/2018,7344.24,--,7419.2,7421.23,7285.27
03/16/2018,7481.99,--,7504.37,7514.21,7473.68
03/15/2018,7481.74,--,7509.24,7525.44,7463.18
03/14/2018,7496.81,--,7539.78,7544.89,7473.9
03/13/2018,7511.01,--,7627.52,7637.27,7492.98
03/12/2018,7588.32,--,7581.04,7609.1,7563.44
03/09/2018,7560.81,--,7475.98,7560.81,7469.03
03/08/2018,7427.95,--,7422.77,7435.01,7391.5
03/07/2018,7396.65,--,7311.74,7403.79,7311.74
03/06/2018,7372.01,--,7366.61,7378.03,7319.68
03/05/2018,7330.7,--,7222.89,7350.07,7205.31
03/02/2018,7257.87,--,7099.54,7267.19,7084.83
03/01/2018,7180.56,--,7274.75,7307.84,7117.66
02/28/2018,7273.01,--,7371.41,7386.8,7273.01
02/27/2018,7330.35,--,7416.17,7438.09,7330.35
02/26/2018,7421.46,--,7373.3,7421.85,7360.25
02/23/2018,7337.39,--,7261.35,7337.83,7232.5
02/22/2018,7210.09,--,7252.46,7280.93,7194.84
02/21/2018,7218.23,--,7258.48,7338.64,7218.11
02/20/2018,7234.31,--,7209.03,7295.95,7206
02/16/2018,7239.47,--,7236.51,7303.26,7226.38
02/15/2018,7256.43,--,7200.75,7256.93,7130.39
02/14/2018,7143.62,--,6979.24,7152.05,6977.07
02/13/2018,7013.51,--,6942.16,7025.68,6938.16
02/12/2018,6981.96,--,6936.68,7023.62,6879.69
02/09/2018,6874.49,--,6863.34,6917.01,6630.67
02/08/2018,6777.16,--,7067.3,7073.99,6776.77
02/07/2018,7051.98,--,7086.2,7170.33,7051.53
02/06/2018,7115.88,--,6837.56,7126.55,6824.82
02/05/2018,6967.53,--,7165.96,7277.36,6967.53
02/02/2018,7240.95,--,7347.59,7364.43,7238.18
02/01/2018,7385.86,--,7377.17,7441.09,7362.28
01/31/2018,7411.48,--,7443.25,7453.99,7381.12
01/30/2018,7402.48,--,7388.89,7433.65,7373.99
01/29/2018,7466.51,--,7484.47,7500.61,7455.55
01/26/2018,7505.77,--,7448.33,7505.77,7431.22
01/25/2018,7411.16,--,7457.94,7458.53,7388.58
01/24/2018,7415.06,--,7474.16,7486.32,7376.75
01/23/2018,7460.29,--,7424.95,7465.39,7423.18
01/22/2018,7408.03,--,7338.04,7408.03,7332.81
01/19/2018,7336.38,--,7312,7336.38,7297.28
01/18/2018,7296.05,--,7293.65,7313.89,7276.11
01/17/2018,7298.28,--,7257.77,7309.36,7229.32
01/16/2018,7223.69,--,7307.19,7330.33,7205.93
01/12/2018,7261.06,--,7208.17,7265.26,7205.18
01/11/2018,7211.78,--,7168.73,7211.78,7163.23
01/10/2018,7153.57,--,7129.83,7154.24,7111.52
01/09/2018,7163.58,--,7174.19,7181.14,7148.3
01/08/2018,7157.39,--,7135.38,7161.35,7124.09
01/05/2018,7136.56,--,7105.74,7137.04,7097.08
01/04/2018,7077.91,--,7089.5,7098.05,7072.38
01/03/2018,7065.53,--,7017.07,7069.15,7016.7
01/02/2018,7006.9,--,6937.65,7006.91,6924.08
12/29/2017,6903.39,--,6952.61,6954.98,6903.39
12/28/2017,6950.16,--,6953.38,6954.8,6936.75
12/27/2017,6939.34,--,6941.45,6955.38,6931.34
12/26/2017,6936.25,--,6928.92,6942.14,6915.56
12/22/2017,6959.96,--,6958.02,6962.26,6944.44
12/21/2017,6965.36,--,6972.88,6992.63,6961.21
12/20/2017,6960.96,--,6991.25,6991.25,6935.42
12/19/2017,6963.85,--,6991.25,6995.88,6951.49
12/18/2017,6994.76,--,6980.4,7003.89,6975.54
12/15/2017,6936.58,--,6871.55,6945.82,6871.45
12/14/2017,6856.53,--,6887.38,6901.13,6851.63
12/13/2017,6875.8,--,6880.41,6897.62,6871.87
12/12/2017,6862.32,--,6872.71,6884.8,6856.3
12/11/2017,6875.08,--,6847.64,6879.8,6844.88
12/08/2017,6840.08,--,6859.95,6870.48,6831.61
12/07/2017,6812.84,--,6785.74,6829.29,6778.2
12/06/2017,6776.38,--,6742.07,6787.42,6734.13
12/05/2017,6762.21,--,6759.14,6836.45,6752.32
12/04/2017,6775.37,--,6897.13,6899.23,6770.69
12/01/2017,6847.59,--,6844.04,6872.17,6737.16
11/30/2017,6873.97,--,6852.8,6888.65,6838.48
11/29/2017,6824.39,--,6907.28,6908.33,6793.95
11/28/2017,6912.36,--,6893.72,6914.19,6866.21
11/27/2017,6878.52,--,6889.91,6897.43,6867.89
11/24/2017,6889.16,--,6878.11,6890.02,6873.74
11/22/2017,6867.36,--,6869.53,6874.52,6859.28
11/21/2017,6862.48,--,6820.55,6862.66,6820.02
11/20/2017,6790.71,--,6789.28,6795.83,6779.49
11/17/2017,6782.79,--,6794.45,6797.75,6777.43
11/16/2017,6793.29,--,6742.33,6806.67,6742.33
11/15/2017,6706.21,--,6700.68,6725.32,6667.31
11/14/2017,6737.87,--,6733.87,6743.63,6709.27
11/13/2017,6757.6,--,6727.39,6766.3,6723.43
11/10/2017,6750.94,--,6736.39,6757.34,6727.35
11/09/2017,6750.05,--,6737.45,6758.93,6687.28
11/08/2017,6789.12,--,6764.85,6791.65,6753.34
11/07/2017,6767.78,--,6785.44,6795.52,6750.35
11/06/2017,6786.44,--,6763.3,6790.67,6763.17
11/03/2017,6764.44,--,6737.09,6765.14,6712.93
11/02/2017,6714.94,--,6709.39,6719.97,6677.55
11/01/2017,6716.53,--,6758.64,6759.66,6691.48
10/31/2017,6727.67,--,6713.71,6737.75,6705.79
10/30/2017,6698.96,--,6693.77,6727.39,6677.15
10/27/2017,6701.26,--,6635.03,6708.13,6625.78
10/26/2017,6556.77,--,6567.59,6582.76,6550.03
10/25/2017,6563.89,--,6587.22,6600.64,6517.93
10/24/2017,6598.43,--,6598.6,6611.9,6582.06
10/23/2017,6586.83,--,6641.57,6641.57,6581.15
10/20/2017,6629.05,--,6633.37,6640.03,6622.92
10/19/2017,6605.07,--,6583.7,6605.29,6558.53
10/18/2017,6624.22,--,6634.26,6635.52,6613.55
10/17/2017,6623.66,--,6621.42,6628.6,6613.21
10/16/2017,6624,--,6622.55,6632.5,6607.03
10/13/2017,6605.8,--,6613.21,6616.58,6602.2
10/12/2017,6591.51,--,6594.76,6613.5,6586.32
10/11/2017,6603.55,--,6586.73,6604.21,6577.99
10/10/2017,6587.25,--,6602.49,6608.3,6561.78
10/09/2017,6579.73,--,6597.37,6599.34,6572.44
10/06/2017,6590.18,--,6566.95,6590.18,6566.84
10/05/2017,6585.36,--,6552.87,6587.21,6547.65
10/04/2017,6534.63,--,6521.96,6546.46,6513.12
10/03/2017,6531.71,--,6523.74,6532.18,6509.71
10/02/2017,6516.72,--,6506.08,6527.22,6484.14
09/29/2017,6495.96,--,6461.28,6497.98,6454.86
09/28/2017,6453.45,--,6437.96,6456.23,6427.66
09/27/2017,6453.26,--,6414.37,6472.65,6405.36
09/26/2017,6380.16,--,6391.85,6405,6364.57
09/25/2017,6370.59,--,6403.11,6408.05,6343.96
09/22/2017,6426.92,--,6401.44,6429.54,6400.81
09/21/2017,6422.69,--,6448.57,6448.57,6405.3
09/20/2017,6456.04,--,6459.74,6466.05,6414.23
09/19/2017,6461.32,--,6465.57,6467.79,6446.75
09/18/2017,6454.64,--,6460.1,6477.77,6438.41
09/15/2017,6448.47,--,6426.16,6464.27,6419.65
09/14/2017,6429.08,--,6439.46,6455.32,6424.04
09/13/2017,6460.19,--,6440.72,6460.42,6433.2
09/12/2017,6454.28,--,6448.81,6455.02,6429.54
09/11/2017,6432.26,--,6411.18,6439.11,6410.71
09/08/2017,6360.19,--,6389.65,6391.41,6354.96
09/07/2017,6397.87,--,6402.94,6413.07,6379.81
09/06/2017,6393.31,--,6394.35,6407.4,6356.2
09/05/2017,6375.57,--,6414.82,6426.51,6334.59
09/01/2017,6435.33,--,6442.17,6449.65,6417.87
08/31/2017,6428.66,--,6385.8,6435.27,6383.58
08/30/2017,6368.31,--,6308.68,6374.47,6303.57
08/29/2017,6301.89,--,6228.9,6311.26,6228.73
08/28/2017,6283.02,--,6286.01,6292.26,6267.85
08/25/2017,6265.64,--,6293.81,6308.72,6257.1
08/24/2017,6271.33,--,6294.82,6302.85,6244.57
08/23/2017,6278.41,--,6263.47,6291.3,6263.29
08/22/2017,6297.48,--,6241.21,6302.84,6241.21
08/21/2017,6213.13,--,6216.32,6226.93,6177.19
08/18/2017,6216.53,--,6222.46,6254.22,6193.38
08/17/2017,6221.91,--,6322.72,6334.23,6221.91
08/16/2017,6345.11,--,6348.11,6374.56,6330.27
08/15/2017,6333.01,--,6350.51,6350.74,6324.75
08/14/2017,6340.23,--,6306.11,6346.83,6305.55
08/11/2017,6256.56,--,6222.18,6266.89,6216.19
08/10/2017,6216.87,--,6312.65,6318.28,6214.41
08/09/2017,6352.33,--,6322.92,6355.04,6309.44
08/08/2017,6370.46,--,6373.33,6423.35,6355.88
08/07/2017,6383.77,--,6361.06,6386.03,6356.23
08/04/2017,6351.56,--,6350.79,6361.49,6329.73
08/03/2017,6340.34,--,6366.24,6368.53,6331.14
08/02/2017,6362.65,--,6393.1,6394.21,6313.43
08/01/2017,6362.94,--,6372.16,6375.75,6345.75
07/31/2017,6348.12,--,6394.69,6396.59,6338.79
07/28/2017,6374.68,--,6350.27,6379.7,6337.22
07/27/2017,6382.19,--,6459.76,6460.84,6318.62
07/26/2017,6422.75,--,6425.93,6432.38,6416.3
07/25/2017,6412.17,--,6407.59,6425.45,6396.87
07/24/2017,6410.81,--,6387.82,6417.7,6380.61
07/21/2017,6387.75,--,6383.05,6388.78,6365.12
07/20/2017,6390,--,6396.46,6398.26,6365.68
07/19/2017,6385.04,--,6363.24,6387.73,6362.19
07/18/2017,6344.31,--,6304.82,6344.55,6291.07
07/17/2017,6314.43,--,6320.35,6330.97,6307.34
07/14/2017,6312.47,--,6289.08,6321.76,6278.7
07/13/2017,6274.44,--,6269.1,6281.45,6251.26
07/12/2017,6261.17,--,6238.9,6265.64,6236.82
07/11/2017,6193.3,--,6171.25,6200.58,6149.87
07/10/2017,6176.39,--,6156.03,6191.27,6141.83
07/07/2017,6153.08,--,6111.21,6164.94,6111.21
07/06/2017,6089.46,--,6109.6,6127.98,6081.96
07/05/2017,6150.86,--,6122.06,6163.62,6100.42
07/03/2017,6110.06,--,6173.29,6177.36,6106.12
06/30/2017,6140.42,--,6166.84,6170.63,6129.04
06/29/2017,6144.35,--,6215.49,6216.6,6087.81
06/28/2017,6234.41,--,6173.1,6238.29,6144.8
06/27/2017,6146.62,--,6227.9,6234.32,6146.62
06/26/2017,6247.15,--,6292.73,6303.45,6233.43
06/23/2017,6265.25,--,6234.35,6269.37,6218.78
06/22/2017,6236.69,--,6239.15,6257.68,6221.96
06/21/2017,6233.95,--,6202.75,6236.66,6200.86
06/20/2017,6188.03,--,6229.62,6234.01,6186.94
06/19/2017,6239.01,--,6196.85,6243.31,6194
06/16/2017,6151.76,--,6154.28,6161.56,6125.5
06/15/2017,6165.5,--,6127.05,6170.15,6107.85
06/14/2017,6194.89,--,6237.46,6237.53,6153.55
06/13/2017,6220.37,--,6206.12,6226.41,6180.04
06/12/2017,6175.46,--,6153.56,6183.81,6110.66
06/09/2017,6207.92,--,6330.25,6341.7,6137.68
06/08/2017,6321.76,--,6311.73,6324.06,6282.93
06/07/2017,6297.38,--,6290.44,6302.78,6267.18
06/06/2017,6275.06,--,6281.88,6304.21,6269.86
06/05/2017,6295.68,--,6305.47,6310.62,6292.14
06/02/2017,6305.8,--,6261.59,6308.76,6253.77
06/01/2017,6246.83,--,6215.91,6247.07,6200.45
05/31/2017,6198.52,--,6221.63,6221.99,6164.07
05/30/2017,6203.19,--,6204.18,6217.13,6200.41
05/26/2017,6210.19,--,6207.04,6211.52,6196.66
05/25/2017,6205.26,--,6183.02,6217.34,6174.52
05/24/2017,6163.02,--,6154.18,6166.09,6139.33
05/23/2017,6138.71,--,6149.55,6150.91,6121.79
05/22/2017,6133.62,--,6098.25,6135.92,6097.24
05/19/2017,6083.7,--,6070.23,6106.55,6070.23
05/18/2017,6055.13,--,5998.46,6073.45,5996.81
05/17/2017,6011.24,--,6108.62,6122.87,6009.48
05/16/2017,6169.87,--,6160.52,6170.16,6139.1
05/15/2017,6149.67,--,6128.11,6153.04,6124.79
05/12/2017,6121.23,--,6119.27,6122.84,6105.42
05/11/2017,6115.96,--,6110.05,6120.2,6075.68
05/10/2017,6129.14,--,6121.64,6131.64,6103.87
05/09/2017,6120.59,--,6111.82,6133,6107.59
05/08/2017,6102.66,--,6100.66,6106.12,6083.06
05/05/2017,6100.76,--,6091.69,6100.76,6067.16
05/04/2017,6075.34,--,6075.06,6080.82,6054.33
05/03/2017,6072.55,--,6075.04,6076.96,6053.28
05/02/2017,6095.37,--,6102.51,6102.72,6081.56
05/01/2017,6091.6,--,6067.56,6100.73,6061.35
04/28/2017,6047.61,--,6072.87,6074.04,6040.71
04/27/2017,6048.94,--,6038.47,6050.7,6031.59
04/26/2017,6025.23,--,6028.12,6040.89,6021.72
04/25/2017,6025.49,--,6004.16,6036.02,6002.65
04/24/2017,5983.82,--,5979.96,5989.92,5970.25
04/21/2017,5910.52,--,5919.02,5919.23,5899.43
04/20/2017,5916.78,--,5887.87,5926.23,5880.2
04/19/2017,5863.03,--,5874.43,5894.67,5856.34
04/18/2017,5849.47,--,5838.59,5860.04,5828.57
04/17/2017,5856.79,--,5821.55,5856.79,5818.2
04/13/2017,5805.15,--,5828.37,5856.54,5805.15
04/12/2017,5836.16,--,5863.59,5868.09,5830.44
04/11/2017,5866.77,--,5871.16,5878.94,5819.29
04/10/2017,5880.93,--,5883.43,5907.85,5865.56
04/07/2017,5877.81,--,5873.94,5892.07,5855.51
04/06/2017,5878.95,--,5870.52,5889.58,5856.22
04/05/2017,5864.48,--,5911.92,5936.39,5856.26
04/04/2017,5898.61,--,5878.76,5901.39,5878.76
04/03/2017,5894.68,--,5917.32,5928.93,5867.73
03/31/2017,5911.74,--,5905.63,5927.81,5901.77
03/30/2017,5914.34,--,5896.15,5916.77,5894
03/29/2017,5897.55,--,5875.35,5900.87,5870.93
03/28/2017,5875.14,--,5836.5,5888.7,5828.86
03/27/2017,5840.37,--,5776.33,5849.2,5769.39
03/24/2017,5828.74,--,5839.33,5858.95,5807.83
03/23/2017,5817.69,--,5812.31,5842.82,5806.98
03/22/2017,5821.64,--,5790.59,5825.67,5781.8
03/21/2017,5793.83,--,5923.42,5928.06,5790.73
03/20/2017,5901.53,--,5898.81,5915.12,5888.12
03/17/2017,5901,--,5898.58,5912.61,5890.42
03/16/2017,5900.76,--,5907.86,5911.48,5887.24
03/15/2017,5900.05,--,5869.97,5911.2,5858.16
03/14/2017,5856.82,--,5860.07,5860.5,5831.88
03/13/2017,5875.78,--,5863.48,5877.43,5860.83
03/10/2017,5861.73,--,5867.16,5872.6,5835.44
03/09/2017,5838.81,--,5834.67,5852.54,5812.08
03/08/2017,5837.55,--,5838.44,5860.63,5832.63
03/07/2017,5833.93,--,5836.12,5859.77,5826.32
03/06/2017,5849.17,--,5846.42,5857.74,5827.46
03/03/2017,5870.75,--,5854.27,5870.75,5841.47
03/02/2017,5861.22,--,5897.01,5897.01,5856.3
03/01/2017,5904.03,--,5874.86,5911.79,5865.79
02/28/2017,5825.44,--,5852.79,5855.07,5817.22
02/27/2017,5861.9,--,5835.04,5861.9,5827
02/24/2017,5845.31,--,5802.33,5845.31,5800.55
02/23/2017,5835.51,--,5866.82,5866.96,5809.55
02/22/2017,5860.63,--,5857.56,5864.41,5848.28
02/21/2017,5865.95,--,5850.2,5867.89,5847.5
02/17/2017,5838.58,--,5807.31,5838.58,5800.8
02/16/2017,5814.9,--,5823.01,5835.15,5796.71
02/15/2017,5819.44,--,5777.9,5821.95,5776.7
02/14/2017,5782.57,--,5756.51,5783.09,5748.74
02/13/2017,5763.96,--,5753.19,5770.99,5751.92
02/10/2017,5734.13,--,5726.17,5743.43,5717.42
02/09/2017,5715.18,--,5688.02,5722.71,5685.15
02/08/2017,5682.45,--,5662.95,5686.96,5649.39
02/07/2017,5674.22,--,5674.86,5689.6,5664.82
